-1.580000E+00 6.106079E-02 1.143161E+00
-1.545000E+00 6.936677E-02 1.093212E+00
-1.510000E+00 7.846796E-02 1.044192E+00
-1.475000E+00 8.843951E-02 9.966256E-01
-1.440000E+00 9.934701E-02 9.510411E-01
-1.405000E+00 1.112372E-01 9.079456E-01
-1.370000E+00 1.241270E-01 8.677990E-01
-1.335000E+00 1.379908E-01 8.309906E-01
-1.300000E+00 1.527505E-01 7.978198E-01
-1.265000E+00 1.682702E-01 7.684812E-01
-1.230000E+00 1.843612E-01 7.430553E-01
-1.195000E+00 2.008014E-01 7.215061E-01
-1.160000E+00 2.173689E-01 7.036840E-01
-1.125000E+00 2.338870E-01 6.893357E-01
-1.090000E+00 2.502677E-01 6.781183E-01
-1.055000E+00 2.665436E-01 6.696177E-01
-1.020000E+00 2.828770E-01 6.633688E-01
-9.850000E-01 2.995462E-01 6.588771E-01
-9.500000E-01 3.169158E-01 6.556412E-01
-9.150000E-01 3.354030E-01 6.531748E-01
-8.800000E-01 3.554502E-01 6.510281E-01
-8.450000E-01 3.775082E-01 6.488077E-01
-8.100000E-01 4.020309E-01 6.461938E-01
-7.750000E-01 4.294760E-01 6.429539E-01
-7.400000E-01 4.603085E-01 6.389513E-01
-7.050000E-01 4.949985E-01 6.341486E-01
-6.700000E-01 5.340085E-01 6.286031E-01
-6.350000E-01 5.777599E-01 6.224573E-01
-6.000000E-01 6.265716E-01 6.159204E-01
-5.650000E-01 6.805592E-01 6.092450E-01
-5.300000E-01 7.394887E-01 6.026986E-01
-4.950000E-01 8.025949E-01 5.965324E-01
-4.600000E-01 8.684009E-01 5.909531E-01
-4.250000E-01 9.346176E-01 5.861026E-01
-3.900000E-01 9.982273E-01 5.820503E-01
-3.550000E-01 1.055809E+00 5.788004E-01
-3.200000E-01 1.104039E+00 5.763108E-01
-2.850000E-01 1.140187E+00 5.745145E-01
-2.500000E-01 1.162414E+00 5.733363E-01
-2.150000E-01 1.169855E+00 5.727006E-01
-1.800000E-01 1.162488E+00 5.725309E-01
-1.450000E-01 1.140861E+00 5.727461E-01
-1.100000E-01 1.105777E+00 5.732599E-01
-7.500000E-02 1.058271E+00 5.739966E-01
-4.000000E-02 1.000463E+00 5.749281E-01
-5.000000E-03 9.368735E-01 5.761086E-01
3.000000E-02 8.742222E-01 5.776522E-01
6.500000E-02 8.188585E-01 5.796418E-01
1.000000E-01 7.744705E-01 5.820467E-01
1.350000E-01 7.420507E-01 5.847112E-01
1.700000E-01 7.210503E-01 5.873991E-01
2.050000E-01 7.103639E-01 5.898530E-01
2.400000E-01 7.088364E-01 5.918413E-01
2.750000E-01 7.154504E-01 5.931907E-01
3.100000E-01 7.293576E-01 5.938022E-01
3.450000E-01 7.498431E-01 5.936560E-01
3.800000E-01 7.762672E-01 5.928055E-01
4.150000E-01 8.080041E-01 5.913641E-01
4.500000E-01 8.444067E-01 5.894865E-01
4.850000E-01 8.848355E-01 5.873453E-01
5.200000E-01 9.288281E-01 5.851061E-01
5.550000E-01 9.765263E-01 5.828954E-01
5.900000E-01 1.029517E+00 5.807501E-01
6.250000E-01 1.092153E+00 5.785072E-01
6.600000E-01 1.172399E+00 5.755043E-01
6.950000E-01 1.271758E+00 5.696938E-01
7.300000E-01 1.262879E+00 5.553067E-01
7.650000E-01 3.502076E-01 5.243977E-01
8.000000E-01 2.536095E-01 5.095405E-01
8.350000E-01 1.725433E-01 5.039210E-01
8.700000E-01 1.120350E-01 5.054073E-01
9.050000E-01 6.801836E-02 5.130031E-01
9.400000E-01 3.658557E-02 5.258816E-01
9.750000E-01 1.468945E-02 5.432537E-01
1.010000E+00 0.000000E+00 5.643638E-01
1.045000E+00 0.000000E+00 5.885485E-01
1.080000E+00 0.000000E+00 6.147846E-01
1.115000E+00 0.000000E+00 6.423086E-01
1.150000E+00 0.000000E+00 6.705069E-01
1.185000E+00 0.000000E+00 6.988891E-01
1.220000E+00 0.000000E+00 7.270885E-01
1.255000E+00 0.000000E+00 7.548647E-01
1.290000E+00 0.000000E+00 7.821064E-01
1.325000E+00 0.000000E+00 8.088291E-01
1.360000E+00 0.000000E+00 8.351697E-01
1.395000E+00 0.000000E+00 8.613750E-01
1.430000E+00 0.000000E+00 8.877871E-01
1.465000E+00 0.000000E+00 9.148236E-01
1.500000E+00 0.000000E+00 9.429553E-01
-2.000000E+00 0.000000E+00 1.711916E+00
-1.965000E+00 3.412285E-03 1.675035E+00
-1.930000E+00 7.015759E-03 1.638650E+00
-1.895000E+00 1.082510E-02 1.601746E+00
-1.860000E+00 1.486039E-02 1.563416E+00
-1.825000E+00 1.914806E-02 1.522904E+00
-1.790000E+00 2.372192E-02 1.479630E+00
-1.755000E+00 2.862420E-02 1.433228E+00
-1.720000E+00 3.390665E-02 1.383555E+00
